title,company,location,country,country_code,salary_min,salary_max,description,created,contract_type,search_term,url,skills_mentioned,is_remote,salary_avg,posted_date,posted_month
Data Analyst Trainee,ITOL Recruit,"Liverpool, Merseyside",United Kingdom,gb,30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…",2026-03-09 13:15:51+00:00,permanent,data analyst,https://www.adzuna.co.uk/jobs/land/ad/5659403643?se=TlLR8sUj8RGVj-2YsGBnNA&utm_medium=api&utm_source=224a9253&v=CF8A204CCE43F46738FBC94004039DB1FCCA64B6,,0,40000.0,2026-03-09,Mar 2026
Data Analyst Trainee,ITOL Recruit,"Basildon, Essex",United Kingdom,gb,30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…",2026-03-04 10:37:47+00:00,permanent,data analyst,https://www.adzuna.co.uk/jobs/land/ad/5653496033?se=TlLR8sUj8RGVj-2YsGBnNA&utm_medium=api&utm_source=224a9253&v=EEB01641C7AA089773F30DF84D7D6636FF67749C,,0,40000.0,2026-03-04,Mar 2026
Trainee Data Analyst,ITOL Recruit,"Swindon, Wiltshire",United Kingdom,gb,30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…",2026-03-04 10:37:35+00:00,permanent,data analyst,https://www.adzuna.co.uk/jobs/land/ad/5653496027?se=TlLR8sUj8RGVj-2YsGBnNA&utm_medium=api&utm_source=224a9253&v=FD1563901BEBDC7424845CA15622EADABBAA6B71,,0,40000.0,2026-03-04,Mar 2026
Data Analyst Trainee,ITOL Recruit,"Walsall, West Midlands",United Kingdom,gb,30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…",2026-03-11 11:20:46+00:00,permanent,data analyst,https://www.adzuna.co.uk/jobs/land/ad/5661566745?se=TlLR8sUj8RGVj-2YsGBnNA&utm_medium=api&utm_source=224a9253&v=FE3F89ABD1025D4D0292C954E6CFB2FC3E06A1B1,,0,40000.0,2026-03-11,Mar 2026
Data Analyst Trainee,ITOL Recruit,"West Bromwich, West Midlands",United Kingdom,gb,30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…",2026-03-11 11:21:05+00:00,permanent,data analyst,https://www.adzuna.co.uk/jobs/land/ad/5661570050?se=TlLR8sUj8RGVj-2YsGBnNA&utm_medium=api&utm_source=224a9253&v=D754150DF9290743AAEB547BC2A20B8FFFCEDE05,,0,40000.0,2026-03-11,Mar 2026
Data Analyst Trainee,ITOL Recruit,"Oxford, Oxfordshire",United Kingdom,gb,30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…",2026-02-27 14:31:23+00:00,permanent,data analyst,https://www.adzuna.co.uk/jobs/land/ad/5647300666?se=TlLR8sUj8RGVj-2YsGBnNA&utm_medium=api&utm_source=224a9253&v=1018AF7178A14969BF045178628D55EC590C0FA5,,0,40000.0,2026-02-27,Feb 2026
Trainee Data Analyst,ITOL Recruit,"Stoke-On-Trent, Staffordshire",United Kingdom,gb,30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…",2026-03-04 10:40:40+00:00,permanent,data analyst,https://www.adzuna.co.uk/jobs/land/ad/5653496959?se=TlLR8sUj8RGVj-2YsGBnNA&utm_medium=api&utm_source=224a9253&v=AE0E2C01F23B91FAB6D216509BABF40EB86C5A39,,0,40000.0,2026-03-04,Mar 2026
Trainee Data Analyst,ITOL Recruit,"Hull, East Riding Of Yorkshire",United Kingdom,gb,30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…",2026-03-04 10:39:11+00:00,permanent,data analyst,https://www.adzuna.co.uk/jobs/land/ad/5653496101?se=TlLR8sUj8RGVj-2YsGBnNA&utm_medium=api&utm_source=224a9253&v=78E07144274F3C08C1029BBEBE7CEF9B1045DAE3,,0,40000.0,2026-03-04,Mar 2026
Data Analyst Trainee,ITOL Recruit,"Mansfield, Nottinghamshire",United Kingdom,gb,30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…",2026-03-11 11:23:32+00:00,permanent,data analyst,https://www.adzuna.co.uk/jobs/land/ad/5661590147?se=TlLR8sUj8RGVj-2YsGBnNA&utm_medium=api&utm_source=224a9253&v=7877A8F2D6E534A99C429B26326070E0F5A1F226,,0,40000.0,2026-03-11,Mar 2026
Data Analyst Trainee,ITOL Recruit,"Grimsby, North East Lincolnshire",United Kingdom,gb,30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…",2026-03-11 11:23:42+00:00,permanent,data analyst,https://www.adzuna.co.uk/jobs/land/ad/5661591683?se=pBgc9cUj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=0720E5C25DD2159FBE748D0CE78E1B6040717C4A,,0,40000.0,2026-03-11,Mar 2026
Trainee Data Analyst,ITOL Recruit,"Dartford, Kent",United Kingdom,gb,30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…",2026-03-04 10:40:00+00:00,permanent,data analyst,https://www.adzuna.co.uk/jobs/land/ad/5653496199?se=pBgc9cUj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=7427E8A831BB7DB0F77931515A695E6ECC2037BD,,0,40000.0,2026-03-04,Mar 2026
Data Analyst Trainee,ITOL Recruit,"Bolton By Bowland, Clitheroe",United Kingdom,gb,30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…",2026-03-16 13:53:22+00:00,permanent,data analyst,https://www.adzuna.co.uk/jobs/land/ad/5668637830?se=pBgc9cUj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=7BD77C8EA3753FD2FE9D6B08CB35A668B5D92617,,0,40000.0,2026-03-16,Mar 2026
Data Analyst Trainee,ITOL Recruit,"Uxbridge, London",United Kingdom,gb,30000.0,50000.0,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…",2026-03-16 13:53:00+00:00,permanent,data analyst,https://www.adzuna.co.uk/jobs/land/ad/5668637680?se=pBgc9cUj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=11301E02ED1966D1232812A6CD14E5F79EA12F28,,0,40000.0,2026-03-16,Mar 2026
Lead Data Analyst,Harnham - Data & Analytics Recruitment,"London, UK",United Kingdom,gb,60000.0,65000.0,"Lead Data Analyst London/Hybrid Up to £65,0000 Are you a spirited Data Analyst who enjoys engaging with people? We are partnering with a marketing agency who are looking to bring in a Lead Data Analyst and to continue their rapid growth! ROLES AND RESPONSIBILITIES: The Lead Data Analyst will: -Take ownership of strategic client accounts -Own the tech roadmap -Engage with internal and external stakeholders -Work with Data Analysts to coordinate on dashboarding and reporting etc. -Prioritise proj…",2026-02-27 14:55:22+00:00,permanent,data analyst,https://www.adzuna.co.uk/jobs/land/ad/5647305076?se=pBgc9cUj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=BAB196D0DAA4CBF5BDB2C175C40833F6623AEB46,,1,62500.0,2026-02-27,Feb 2026
Trainee Data Analyst,Newto Training,"Milton Keynes, Buckinghamshire",United Kingdom,gb,42824.74,42824.74,"Are you ready to start a new career in Data Analysis? The demand for Data Analysts has grown by 20% annually, with experienced professionals earning salaries upwards of £58,000. In today’s digital world, data is critical to business decision-making, making the role of a Data Analyst indispensable. As skills shortages continue to grow, the demand for qualified entry-level professionals is on the rise. With our Data Analytics career programme we will provide you with: 8 training modules: Excel, S…",2026-02-27 14:28:47+00:00,permanent,data analyst,https://www.adzuna.co.uk/jobs/land/ad/5647294522?se=pBgc9cUj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=55A6EC04730F89502DD672E1BB138FD369CEFC3C,excel,0,42825.0,2026-02-27,Feb 2026
Trainee Data Analyst,Newto Training,"Norwich, Norfolk",United Kingdom,gb,44882.25,44882.25,"Are you ready to start a new career in Data Analysis? The demand for Data Analysts has grown by 20% annually, with experienced professionals earning salaries upwards of £58,000. In today’s digital world, data is critical to business decision-making, making the role of a Data Analyst indispensable. As skills shortages continue to grow, the demand for qualified entry-level professionals is on the rise. With our Data Analytics career programme we will provide you with: 8 training modules: Excel, S…",2026-02-27 14:29:17+00:00,permanent,data analyst,https://www.adzuna.co.uk/jobs/land/ad/5647295661?se=pBgc9cUj8RGz-pMxHKgboA&utm_medium=api&utm_source=224a9253&v=EF5F21FD4813A4BB61464FFFAEA433E10C0DF11B,excel,0,44882.0,2026-02-27,Feb 2026
